"cliente_id","ventas"
"3F368B3N",16052151.7374225
"3F368P0D",77114045.2934335
"3F3B33F3",29939791.4535788
"3F3B6PNF",7758276.40793914
"3F3BBI3F",14697469.0860761
"3F3BN60F",24418084.3711343
"3F3BP0NF",13515816.2549745
"3F3D3PFF",18311130.5850934
"3F3DD80N",26568062.5107103
"3F3DP3DI",27840516.8220829
"3F3F0F0B",49826869.0120544
"3F3F0II3",16679202.9001402
"3F3FIB3N",14961074.4843234
"3F3FIBB3",25272505.3151866
"3F3I0DBP",14697469.0860761
"3F3IBD0I",22399752.246873
"3F3INDF3",93200765.4876426
"3F3IPB6P",19386189.7858443
"3F3IPBF0",14697469.0860761
"3F3P8N8P",14697469.0860761
"3F60BDD3",17097918.8880357
"3F60FPPN",47401937.4967137
"3F60IFFP",17293389.5708042
"3F60IIND",45571739.5057009
"3F63BPN0",16940904.0357385
"3F63F0NI",62036075.8880518
"3F660I8I",16161865.6079459
"3F668BIB",9129381.10918208
"3F66IB0D",35175675.5045508
"3F68BI3P",31574466.7715785
"3F68F3IF",36374425.4687598
"3F68II80",53019714.5869562
"3F68NPI0",21568102.3749395
"3F6BIF86",30662484.3697678
"3F6D63NF",40273331.042213
"3F6D8BF0",72317977.6513438
"3F6DB88D",14487583.4246311
"3F6F83DF",14683257.4694367
"3F6FBP0D",30931201.0400157
"3F6FI0N0",32910102.044468
"3F6FNIFD",23277706.4617995
"3F6I08F0",71281303.4852629
"3F6N8BNI",10200025.2626444
"3F6NB683",25793345.3704255
"3F6P36BB",25864763.5897074
"3F6PDIN8",14683257.4694367
"3F8038NP",14716888.1963524
"3F803FP6",46815097.4076597
"3F83NFFD",21599150.7147238
"3F86FFDI",18754469.6650913
"3F8833ID",81846919.8629982
"3F883NPD",57254516.8249237
"3F8BDFD3",29996563.7992395
"3F8BID8F",16644398.355861
"3F8D8B3P",31384553.1313602
"3F8FPB83",6362545.47263
"3F8ID38P",15917963.8768364
"3F8IPII6",27568573.5776907
"3F8N3FF0",15568074.422787
"3F8ND630",27671995.7718739
"3F8NI0DB",52963499.8294804
"3F8P8P03",39926636.2081624
"3FB03ID0",24477378.5328265
"3FB36303",15302714.6091358
"3FB36D36",35144460.7698827
"3FB3868N",23406769.0340452
"3FB3NBDB",81041989.3780359
"3FB686D3",35053675.5388693
"3FB6DD0B",44303843.7523843
"3FB83BNP",17037615.3136015
"3FBB6P3P",77954265.378405
"3FBBDBBI",26559812.3030481
"3FBBP60F",54715795.0675366
"3FBD0363",34819991.1863904
"3FBD0D80",47250281.5189245
"3FBD8DDN",60160380.8362416
"3FBD8DF3",56058139.8892685
"3FBDDN6N",21539272.9363808
"3FBDI8F0",33949060.1824091
"3FBF3P8F",20720475.3511445
"3FBFD3BB",20459231.018066
"3FBFDI03",22394548.8870961
"3FBFDN6P",17424113.559786
"3FBI36NB",33445710.1788901
"3FBI3I3I",22742138.2201246
"3FBI6B38",73730461.0932391
"3FBIDDN6",18709414.7685196
"3FBII3B6",22796442.5837843
"3FBND0FI",44802352.7482728
"3FBNF6II",35434008.5016413
"3FBP3300",20869401.8901623
"3FBP8PNN",68399925.7777683
"3FBPI6DB",51460534.8792536
"3FBPNDBD",24804931.5231727
"3FD08BNN",18474054.0481739
"3FD33NI3",18420655.624283
"3FD380B0",21149052.9285387
"3FD3FF6F",84827602.1247489
"3FD3FFIF",77109779.3569463
"3FD68DBI",83463531.4165574
"3FD8B3BI",23431932.7919151
"3FDB666F",41993073.5416217
"3FDB8BBF",17029534.3198476
"3FDBB63B",21214230.063131
"3FDBIF36",42220401.3718568
"3FDDIID3",39498336.3247961
"3FDF8NB3",34149396.9054399
"3FDI6DFD",15057145.5615392
"3FDI8II0",29296068.3008768
"3FDIBNND",56292377.7601705
"3FDINP0F",50609773.9413946
"3FDNF300",17721696.3939813
"3FF03606",34506393.4266757
"3FF08FFP",16974065.3559083
"3FF38D60",37448339.1801242
"3FF3I63D",52081009.666156
"3FI06F83",51174693.0662714
"3FI06P8N",27559630.0285242
"3FI0BP36",44844462.1046788
"3FI0P0FB",52956352.3448851
"3FI0PB8F",14683481.2240318
"3FI3008P",46068936.0408098
"3FI3N3FI",26619717.3409455
"3FI3N6BN",100582279.153178
"3FI83BFF",20862723.0155291
"3FI8PBF3",14683257.4694367
"3FIB03BN",7537166.50956845
"3FIB08I6",12940922.4309226
"3FIDD863",15060077.5710108
"3FIF06NB",16492880.1141719
"3FIIINDD",45062413.4031758
"3FIN0FF8",20165206.2601924
"3FIP3F0D",19345516.5001956
"3FIPD8IB",51408262.8827036
"3FN363D6",49175383.0477216
"3FN3IB03",15522811.4800744
"3FN66I8B",59424625.2882909
"3FN6BBPF",14696300.7061442
"3FN6IBPN",33795263.6157661
"3FN8BP6D",9291679.31395684
"3FND0B0F",17268319.8824529
"3FND0ND6",49922360.0324695
"3FNDF0PD",29709421.4205703
"3FNDIDB3",16715858.1407887
"3FNDII0I",24386585.7020747
"3FNDNBFP",23358328.7994358
"3FNF88I0",53091850.4840855
"3FNFDNNI",16029276.870416
"3FNFNBPP",31217127.6367848
"3FNI3330",14683257.4694367
"3FNI3DI8",41963502.2848084
"3FNI3DIB",13037787.7128347
"3FNI66FF",24183872.9501449
"3FNN3DF3",17162472.4849388
"3FNN3PF8",18016784.7886099
"3FNN863B",15742826.5852455
"3FNNB036",14683257.4694367
"3FNNB30I",39836570.8457148
"3FNNIBDD",77882828.870358
"3FNNNNI0",19232004.6944505
"3FNNPD30",33830151.3969814
"3FNP6BNI",27783560.7791943
"3FNPD3NN",24051685.8710198
"3FNPIPFI",18064781.503859
"3FP300B3",65877577.1445562
"3FP3II8I",30008224.1821726
"3FP63BDI",18838462.3560654
"3FP63DN3",45585797.7961936
"3FP86366",24807232.3784241
"3FP8680D",62879286.8363319
"3FP8D0D8",32070155.8407259
"3FPD8N8P",89893533.7391114
"3FPDF3N6",17852600.4485738
"3FPDF83B",28347616.4616554
"3FPDFPP6",32548927.0854986
"3FPI6NI3",20447139.1777453
"3FPIN0DN",14697469.0860761
"3FPP0F3B",17344863.4432974
"3I00608B",20479927.2918882
"3I00BD6B",15011858.492605
"3I0BDD3B",17358604.4425099
"3I0I88FF",32593888.439204
"3I303B63",54979277.6060456
"3I30B663",25771678.4090381
"3I33P0FF",25170223.8459586
"3I38IPB3",16989639.081422
"3I3I88BP",50072023.8132792
"3N038FF6",31139044.4482444
"3N03D3FB",15332172.1854199
"3N08IIP6",68538164.3944193
"3N0F3BBI",35886877.3635152
"3N0N0B0I",20043172.1687181
"3N0NF306",25612362.9053932
"3N336I8N",20957888.7836919
"3N33BB3D",20888669.9320141
"3N366038",80095902.4649737
"3N36PDF0",20293702.7218659
"3N3FIF8I",22502612.1010314
"3N3FIFF3",20130637.3595188
"3N3N88B6",17030605.8061073
"3N6060F0",40156337.2593567
"3N63BFNF",44615590.9470498
"3N63II8P",24932764.4419764
"3N6NB6N3",35733771.8175865
"3N6P86NN",17878356.7762551
"3N80DP88",2236672.49406526
"3N80IFDF",22135577.7758372
"3N860NNP",14091745.5862161
"3N866IDP",12299049.287671
"3N88BF8I",14711678.603889
"3N88NND8",15810922.7480797
"3N8F03FB",18559738.4444387
"3N8IBD88",22981078.7661682
"3N8N0FPN",23960148.1594692
"3N8PFBN8",15259245.4331009
"3NB6PB6D",15066212.9957127
"3NB80NDN",24942716.5079777
"3NBB36IN",46395903.5574242
"3NBBP8BF",17173636.645031
"3ND8IFFD",34629114.6933516
"3NDDF363",29132323.6411788
"3NDDI0N8",14699547.6632939
"3NDDI630",20865047.0348703
"3NDI3DBB",15415031.4924032
"3NF0IFI0",75961280.6029084
"3NF366N6",51914619.6713256
"3NF3NB00",56247581.3265968
"3NF686D6",15100797.155706
"3NFD0NBP",44322788.3761173
"3NFID86I",65187410.3977456
"3NFNI8N8",26959305.0428921
"3NI3BBPD",16867331.9120071
"3NI3FNI3",15710780.3506122
"3NI86B0B",27346232.2369429
"3NIDPB06",49603553.2768934
"3NIF8B0D",19179201.5063763
"3NINBPBP",21412782.0703872
"3NINPPI3",46958308.4824171
"3NNDP880",15803666.0380777
"3NP330I0",14940215.584541
"3NP38830",10360918.5630652
"3NPBBFBF",43112267.7215445
"3NPP6N0B",14861371.1720854
"3P000F8I",15786915.1892689
"3P000FNB",15212301.7791935
"3P0030BB",28016189.8604349
"3P038DN3",22420044.0728004
"3P03B6I6",26486749.5858287
"3P03DFB6",18841988.4189855
"3P068PND",12061392.7247436
"3P06IF80",18295013.991365
"3P0BBDNF",15648576.5378562
"3P0BPIPD",35952040.1583214
"3P0DF0N3",38926802.5272976
"3P0FIB30",14506644.5508209
"3P0FNFPI",16004658.2058383
"3P0FNNND",17048301.2147478
"3P0II38B",20048714.3922525
"3P30D3N6",24393919.7298509
"3P33368D",14772106.1796521
"3P336IPI",20538935.721835
"3P33BF3P",15034679.6469541
"3P33I8DF",41209190.1342373
"3P360N0I",14834502.0309956
"3P3660PB",37789699.3890099
"3P368B63",28924376.0407548
"3P380PDF",48607879.8312535
"3P38I00F",51466662.1588848
"3P38PF0P",28277214.5822488
"3P38PF3N",15239501.0554015
"3P38PFD8",57922813.3321555
"3P3B8086",48296535.9757765
"3P3BDBBB",20874115.0168993
"3P3D30NB",15107605.5691855
"3P3D6INN",20152809.7743286
"3P3DIDDI",24481880.916688
"3P3F00IN",18386376.7442479
"3P3F6I3I",14817659.894671
"3P3FPFND",42133857.05669
"3P3N008N",15912432.3009824
"3P3NBFDB",49781024.2151381
"3P3NBPI3",56476191.2683618
"3P3PBID6",26214772.1024476
"3P3PPII0",17549210.1865768
"3P630BII",14726549.3357606
"3P63D8NI",60345957.4339828
"3P63F068",14834502.0309956
"3P63F38I",8567597.8013135
"3P63ID6I",22185040.0468021
"3P6686FB",14728104.2022313
"3P683088",29303770.1665461
"3P68F63D",34773116.9282636
"3P6B6P36",14726630.3416785
"3P6B8FNF",46349998.196536
"3P6BDFBB",64615956.3515526
"3P6DPD66",51934726.9056206
"3P6IPDDI",76997023.6079011
"3P6NPDFN",14351198.7881527
"3P80BP36",57550576.2040928
"3P83B0B0",13922586.109403
"3P8800D8",64467227.1882622
"3P88DFBD",26890377.2362833
"3P8B33I8",23329134.5735879
"3P8D6B0B",34431352.3318627
"3P8DINB8",20104939.2366917
"3P8F3FNP",80991335.4005822
"3P8F60DD",11759463.2593992
"3P8FBB3D",13156597.8083109
"3P8FI380",14996441.493456
"3P8IP306",20875790.2438072
"3P8N0BD0",15969191.6020181
"3P8P0B0D",15263706.0288189
"3P8PFPDD",16233694.602874
"3P8PPP80",16194796.0875366
"3PB03P08",41400869.7972365
"3PB3D80D",29080686.4004564
"3PB3N8BD",72229931.8907588
"3PB60N8I",51746554.9190067
"3PB68D36",-3456713.63718745
"3PB6BPDD",31971002.0101451
"3PB8IF3D",25495366.2321079
"3PB8P0N6",14763872.2115827
"3PBB3N8P",20376193.5759539
"3PBB8ND6",41074888.8251073
"3PBBPP08",30464630.408581
"3PBDDI86",34048046.5137146
"3PBDDII0",19454017.3890948
"3PBDDII3",14913121.3298285
"3PBF363D",14772106.1796521
"3PBF6NIN",20191204.2775635
"3PBF8D0N",40699320.596796
"3PBFDF6P",18236697.953725
"3PBFP8ID",14835606.3179211
"3PBI3B6B",15008763.9769036
"3PBI3DB8",42586954.3783831
"3PBI60BI",14726549.3357606
"3PBI6P0B",29004116.8767733
"3PBI866N",43589527.5765241
"3PBIPF03",43787481.4560424
"3PBN86BD",22245605.5137812
"3PBNNPPI",30244910.2616785
"3PBNPNDD",66899510.9325127
"3PBP3803",32072969.3931982
"3PD0FIIN",14772106.1796521
"3PD0I8I0",28959222.3423288
"3PD388DN",186706022.003527
"3PD3I3NN",38581857.3048373
"3PD60PIF",242190283.452573
"3PD6D8FB",22600529.3092784
"3PD6I63I",20210117.990757
"3PD8883B",31786131.7904964
"3PD88863",15476406.4714832
"3PD8I068",81658332.9157776
"3PDD3IFF",63800705.4392265
"3PDD86BI",31203535.7509262
"3PDDDIB0",21624961.8078382
"3PDDDNDB",35796216.1377768
"3PDDFBNF",26085497.4041244
"3PDFNF86",51883952.7782796
"3PDI88PP",14772106.1796521
"3PDIB66I",26712679.0297446
"3PDIBB0F",30520870.8021447
"3PDIBD6P",13877648.5503707
"3PDIDN08",23571424.8593173
"3PDN03DB",39690000.2799514
"3PDN8PIF",20057094.8186905
"3PDNBNI3",14834502.0309956
"3PDNN068",18307969.6426013
"3PDP6BIP",16036224.9114847
"3PDPDDBN",29557395.1783473
"3PDPNIPN",15057744.6239775
"3PF6B303",19375047.3598952
"3PF6FFID",78690332.0761673
"3PF6P80P",33068713.8276114
"3PF83D0I",36612728.4232845
"3PF863N8",18093459.9638266
"3PF88I8D",31120925.1079958
"3PFI33PF",8854526.25581527
"3PFI3N3N",14726549.3357606
"3PFID8I8",39444760.4954373
"3PFIP3DI",6416990.83729932
"3PFN8038",20079349.6835839
"3PFND6NB",58374000.417139
"3PFNI08N",21144022.9965735
"3PFPBD6I",38172968.8622038
"3PFPPIDB",14697469.0860761
"3PI3036B",14708135.3714677
"3PI3DFBB",14542003.8168053
"3PI3DFBP",67890933.4305744
"3PI3PNF8",25344753.4567102
"3PI60NBI",18803249.1550073
"3PI68FN6",10546084.9434576
"3PI6NIDN",32340743.6867032
"3PI86PN6",47640250.4136828
"3PI88I3I",30643634.8193329
"3PIB088B",33813258.8899259
"3PIB0PD8",12006063.8026966
"3PIBFD06",19392450.8480774
"3PID860P",28154939.7116249
"3PIF0NN8",30714947.1626756
"3PIF6P03",21462650.6952798
"3PIFNFBP",14726549.3357606
"3PII63D0",15511700.0746446
"3PII6IBF",42971065.0983342
"3PIN3F3I",16111417.5121764
"3PIN3IDP",43282090.3013345
"3PINNIPI",30853092.4400399
"3PIP8FB6",16559172.7183276
"3PN033B6",30570656.7377561
"3PN0NNF6",14808015.2535226
"3PN0PID8",15770886.651227
"3PN30B8D",20248439.8455576
"3PN30PB3",17989164.3994121
"3PN6BIDB",14172711.5855013
"3PN6BNB8",19253318.0727748
"3PN8PNB8",89795957.9208933
"3PNBNND8",14772106.1796521
"3PNF088P",9429287.2745438
"3PNFB0P3",14726549.3357606
"3PNNP8B0",12019960.7176201
"3PNP8D33",44181737.56874
"3PNPPI8B",14761371.0200506
"3PP336D6",14794807.1426206
"3PPDINBN",14016551.8766577
"4000BFNN",23667170.2662478
"4000DIBB",30375000.6103561
"400D66IN",31299615.6772636
"400I80B3",15937539.8971083
"400NIINI",44647254.0850404
"400P8NDF",21433354.9031375
"403D36DP",14635881.8620943
"403DD803",22400096.2640928
"403NBPDI",27570382.6773497
"4063NIN3",21818226.5386064
"4063P0I0",20367115.1993977
"40808F6B",15231734.9506401
"40883IFI",49594317.5865594
"4088PNP0",17523996.2596431
"408F8FNN",18375270.4793893
"408FPBIB",19267005.541192
"408NB68P",42302307.9899913
"40B00PD8",15853803.8417491
"40B0NNI3",41080514.7550947
"40BNDNFD",16715107.6074775
"40D6830F",19634415.1963437
"40D6886I",30510316.7444441
"40DB0N83",14443724.8390586
"40DB33PI",111144421.600137
"40DBBNPN",115275271.825562
"40DIFBP0",27615822.7675054
"40DPNNBI",24370901.6908803
"40FDBPBI",14684475.4942518
"40FF0IDN",37195411.529054
"40FNN0DI",14443724.8390586
"40I0063D",21797152.4584887
"40I086B3",369350.754447997
"40I3P63P",16293309.7089498
"40I8B33N",10968848.6060423
"40I8N6B0",15595502.6635609
"40ID3D38",18120922.1002118
"40INIP83",26640262.0850079
"40IPP33D",38359314.7355484
"40N666ID",13925012.0878635
"40N8DBP0",18903107.7320364
"40N8N8PI",15965463.5004579
"40ND86I8",40067410.8776261
"40NIDFNN",25917589.5588637
"40P0N80D",9298065.30259074
"40P3PBBB",32914192.5985684
"40PF8DNN",60017289.2231719
"40PI0I06",35105360.6538353
"40PI0NF0",19872127.4358461
"40PI66FB",22732755.5538318
"40PNNFI8",38039782.1864542
"4300DP6P",11133859.1753987
"4303IDBB",41064574.7495136
"430BF883",14732774.5408578
"430FDFD6",25930606.7177048
"430NI0FB",26032730.0432945
"433F8N06",42920266.3755736
"433IDF0N",57355428.7015923
"4360NIIP",18222137.3486126
"436I608P",26695412.4874476
"436PD36I",18776491.5399904
"4380360P",20859977.2702519
"438368P8",31228135.9660524
"43866DD8",19897180.1504911
"438800P8",50839960.9654989
"438FN8PB",50313811.0400754
"438PPDBP",23538809.8572237
"43DBNF0F",22564529.8994247
"43DI03FF",16026119.7513123
"43DIF0N6",15226761.9032332
"43DPPIIB",64386996.3386598
"43F66IP3",13579464.4253792
"43I6DP0D",19590667.914096
"43IDNFBP",23366231.9028505
"43IF8FPF",56963142.2480643
"43II86PI",46679688.3691186
"43IN3N3D",19117674.1886537
"43IPPNF0",44856682.325401
"43N3608B",21840863.6090143
"43N366F6",16501181.5102519
"43NFFPBD",33833588.5015935
"43NFPNF3",16399001.19043
"43NIB8F0",17022630.7587119
"43NID6NP",22600012.8013769
"43P0D3I6",16307608.9963729
"43P0F680",33378220.9807292
"43P6FFB3",36854217.2316236
"43PB0F33",57756207.443662
"43PDF630",24070416.3517367
"43PDFI80",28801827.371002
"43PI3BNF",14609723.4566247
"460I8B0F",14708162.896692
"460NPPI6",18746761.9990253
"46300DF6",21389297.1442945
"46368I86",34771391.641723
"4636BN36",14760004.8799135
"466B3PPD",35562797.1440347
"466FF6FB",43325046.9674583
"468D8IFP",15316043.4279492
"468D8N03",32743254.387469
"468FD30I",38409652.5108465
"468N3D88",43874099.8296259
"46B33FBF",15147398.3839755
"46BD60D0",14522839.1533705
"46D63P0P",28062026.5053069
"46DDII86",105130054.841583
"46I6ND63",55662510.5390087
"46N36I8B",33904740.9662551
"46P0N0NF",26340760.3439409
"46P6NIPD",22738485.9248776
"46PDNI0F",36495597.3415157
"480660FB",16502142.7809498
"483FBND3",27162935.2141801
"483P8DFN",42588084.0829277
"4866PD8B",29127515.8308508
"486IFIF6",35111347.0301615
"48803INP",15462829.797287
"488668BF",48858748.5288764
"488ID33D",20133026.9605169
"48B0IPI8",16748258.9787665
"48B0PBFD",11813880.5068006
"48B338BI",16887812.7090294
"48D6FFNB",27242014.3128433
"48DB0838",22229053.3044654
"48DD6BDI",22722596.0771908
"48DDB6DD",21639109.3374002
"48DDBFPN",24500920.0825025
"48DIP60I",29369076.2223975
"48DPPBNI",28217317.5312584
"48F08838",16101145.4845222
"48FIDPPB",51450565.1417676
"48I0I0N3",17109612.4515828
"48ID608N",22787336.8821097
"48INN0PP",21220472.7340833
"48N00P88",14955202.1570533
"48N0P633",14592714.753499
"48N3DP0I",60942851.263264
"48N603BB",14853376.1378195
"48N60BBD",26099687.1659117
"48NP6366",37996719.5858958
"48P6B66F",14428754.9738883
"48P6P063",14521016.6959011
"48PF6PB8",14454366.2139432
"48PFIIIB",43944119.0182806
"4B008N63",19467858.8184978
"4B0IDD3P",121671475.737558
"4B0II3D8",29778403.1779558
"4B0N3BIP",13541595.3327485
"4B30N063",12527059.869087
"4B3FN3I6",24191774.3487755
"4B3NNIN8",51794544.2565332
"4B3PIPPP",14481666.8300664
"4B880BFI",18139387.5253698
"4B8FNNFD",21001043.9907853
"4BBPF006",39903072.9532934
"4BFB8P0N",6787340.44187525
"4BFN3P3B",15381580.1117627
"4BI6I8BP",14454544.0824705
"4BI6NNIP",46061946.56234
"4BI8336D",26072792.0749038
"4BIIPI68",14514604.4139451
"4BNND3PD",14986769.7065406
"4BPDB336",41822097.2438216
"4BPIFD88",14454366.2139432
"4BPIPINN",21334456.361387
"4D00B8PF",14443724.8390586
"4D00D6DF",30622844.5821494
"4D038B8N",23571799.8573571
"4D063P6I",16106748.3946206
"4D066PID",15962381.2293295
"4D06BB3P",35680360.8189735
"4D0DBP06",16016734.8202982
"4D0FI83P",27017708.1248139
"4D0FN6IF",20639915.5113505
"4D0FPNP0",18260999.6450232
"4D30PP33",14443724.8390586
"4D60NP6B",12196645.5400408
"4D6600N6",15168380.0520483
"4D6F0I3D",64905208.5958589
"4D6PF66P",15191974.8750995
"4D6PFP0F",53340551.4440415
"4DB6NI3B",23457007.8782011
"4DBDI333",26449466.4359397
"4DD0P8I0",5427802.62748084
"4DD66DNN",24514815.1622299
"4DD683P3",24024354.4941409
"4DDFNNI6",17926654.1750503
"4DF3IPD0",36759772.697525
"4DF8NFNI",39065077.3811992
"4DFB8BNN",39057565.4321449
"4DN0300B",21523012.3907372
"4DN6F330",12648187.0648127
"4DNN80NP",14070394.843457
"4DNNN0FB",26361656.4936819
"4DP0BD3B",22615392.0023099
"4DP0DIND",36000317.9149193
"4DPF86FI",27803788.1703044
"4DPI3PN6",24140635.644951
"4DPPPDI8",29057201.4994292
"4F0FPD66",21551497.25908
"4F0IN8P6",18460068.6121373
"4F0INI3D",15512434.4194066
"4F38B8P3",20801806.2099943
"4F63N36D",33910120.9434377
"4F63PBFB",28388491.0083107
"4F66IFII",19074896.4146627
"4F68BFBB",25456466.7115747
"4F68F83I",48474694.1845057
"4F6BB6DD",180992598.235166
"4F6DNINF",34081013.6618112
"4F80366N",25934866.4760386
"4F80BFNP",17779797.352559
"4F80D303",14528244.2190176
"4F80IP30",16104465.0864095
"4F88ND6I",36201549.5628759
"4F8D63BP",27523931.2113701
"4F8DPBPI",25020108.3503443
"4F8I86P3",33949416.3100412
"4F8I8PN3",23461030.8450002
"4FBB00DD",38251932.2403848
"4FBPNBNN",15608500.3125807
"4FD06F86",25381501.6562439
"4FD6888D",16882048.4038153
"4FD6D8NF",26786665.994145
"4FD6PI08",17224347.4349097
"4FD8DNI8",29553521.3164508
"4FDN3II0",20556627.1228485
"4FFBIPII",10024142.9624612
"4FFDFDF8",27887486.2128612
"4FFFDDBI",36956177.9978898
"4FFN3FF3",17106837.9611496
"4FFP008B",14553945.6653057
"4FI0BIF0",35975207.5692227
"4FI3P03F",14962430.4265886
"4FIPNN86",28194382.5147966
"4FN3BPFI",4650758.9935593
"4FN60NFI",28806288.4296359
"4FN6883N",37608898.4364585
"4FN8INII",28263291.7932208
"4FN8P3N8",34242006.4899487
"4FNBIDF8",15598006.716074
"4FNI30NP",21527618.1487295
"4FNI886F",28591218.9865243
"4FNIDDF8",14356443.2817331
"4FNNBBD8",16566923.5799331
"4FNNN3I0",25249583.442637
"4FP0DIBP",29840481.3830313
"4FP600DF",14500921.0000441
"4FPD03NF",22243510.2388228
"4FPNP60N",19536600.0617532
"4FPP83FI",22638864.507043
"4I066B0I",40447089.1396274
"4I06D036",4931554.5683702
"4I0BFD63",35637317.044967
"4I0D3DFF",46471203.7353692
"4I0DPB8N",41796222.6407026
"4I388PB6",30103442.2307999
"4I3DBN38",21779431.2594554
"4I66B833",31386236.6875436
"4I66P0PN",175576942.99186
"4I6D803D",14835013.7228848
"4I6PFD30",10683632.7653792
"4I800F3N",25906593.0707169
"4I8IB6D0",15839538.9400595
"4I8IF3B6",42404506.6312545
"4I8N8DNN",21160398.7020733
"4IB0PND0",8108539.93217791
"4IB6P3N3",42514250.4169568
"4IBNN0F3",14908668.2370778
"4ID0FFNN",27590635.8627179
"4IDBDFFF",14507243.6141469
"4IDDBIN0",41628852.7351448
"4IDDDP0F",28969699.4013212
"4IF6IDB0",28699924.0899206
"4IFPFFB0",15388829.6977348
"4II8FFIF",23517130.2637661
"4IID0FPN",14454366.2139432
"4IIIIF06",43253340.7759855
"4IIPIDII",19344909.6569263
"4IIPN3PI",39544567.4507083
"4INIBNF6",38168381.5595229
"4IP8BN33",30829242.4187592
"4IPFD8IF",42840642.4358394
"4N0NN33F",27450835.931685
"4N0P8FN8",16274725.6814962
"4N0PDIN6",15358202.7347459
"4N33388I",31986532.9577996
"4N3633DN",15469223.8679289
"4N36FI3P",46312684.8713877
"4N38P8I3",23494974.0354799
"4N3D8BBD",17983045.2525636
"4N3IPBNF",17781661.1635666
"4N63FID3",46939746.8995298
"4N6D3P66",14454366.2139432
"4N8DNBPB",28530298.1545695
"4NBDBBF3",15694746.7990795
"4NBDFIPI",61968163.5618659
"4NBPD0N8",86653135.116495
"4NDB80PI",40796368.7148292
"4NDFBPDD",39332659.673426
"4NDIDPPB",14455046.4025357
"4NF0303I",14437703.1120102
"4NF30DI0",15016298.6187469
"4NF38D8N",17932050.4886623
"4NFD3I0I",27943567.1648533
"4NFIDBFF",4582702.73629399
"4NI08PFI",15409928.3292574
"4NI3P60N",32982853.3642842
"4NIPP3N6",14454366.2139432
"4NN3BBP6",25269261.072736
"4NNF063I",14969958.3795263
"4NNI03F8",5571561.59619693
"4NNN86I3",18177589.821879
"4NP60N08",18630755.4967346
"4NPF33DN",31951748.0991682
"4NPF8BP3",19821904.4652515
"4NPFPF88",15535132.7275174
"4NPIFNNB",23837351.499023
"4NPPFII3",27444446.1255037
"4P06NFP0",15646987.155118
"4P0BNPIB",35389054.4451797
"4P3380PF",64442577.0961488
"4P38F033",17181256.6422969
"4P3D8B3D",17342188.8382939
"4P3INFFN",25153139.9640593
"4P3PFFI0",70600573.0818524
"4P66IB6N",22490265.5848816
"4P66NFIP",14500921.0000441
"4P6D30P0",18816859.7763255
"4P6D33P0",30378636.7329128
"4P6DN6NP",5100527.42043146
"4PB36NI6",14702366.9902835
"4PB3F63I",30708825.0432013
"4PB66DNN",25311517.5262002
"4PBDB83D",22719544.3715694
"4PBDF6DI",25157071.1822115
"4PBNFB0P",16317190.7756837
"4PBPDF66",27643378.6439878
"4PD86N6I",14757089.1451567
"4PDB8B00",15608204.632439
"4PDD8380",18126546.9204781
"4PDPF663",14971567.3854312
"4PFP3603",21338697.1428566
"4PFPDNDI",17091599.3202767
"4PI0D0PD",39114957.8657398
"4PI6PFI8",20516760.6820198
"4PIB86I6",18349261.89527
"4PIPFIPF",13439661.5814437
"4PN06N0N",15759419.2067303
"4PNBBINN",43238603.6483625
"4PNFI3I8",38925518.8112556
"4PP38I00",14501568.1436224
"4PPB8N8F",23286324.4549207
"4PPF08FD",22051283.7541807
"4PPFP38F",30478880.1036278
"4PPPI3B3",43265822.0490909
"6006ND08",27126672.2244493
"6006PNP6",28858578.356994
"6030BPDF",31561819.9275041
"6036PI38",14771007.6481013
"603F0800",20486786.247256
"603NNN6P",37065040.4863077
"6063N6DB",18825868.9576285
"606D360B",57454375.1659349
"60830DFD",20934736.4187936
"6083PD66",18790532.1811474
"6086D6I6",49212092.1811601
"60886PF3",29810254.0153527
"6088FDB3",50923535.8921963
"6088FIDP",14482370.4897459
"6088I038",18305143.1798441
"6088I63P",17897137.5525029
"608DIPIN",21857234.1851226
"608F6PN6",35981413.7983503
"60B63F0P",13693413.6115631
"60B6PN66",68506251.0833448
"60BN33FP",49107719.287246
"60D3FFI0",27959679.2640971
"60D3IDI6",14918466.310703
"60DD3B38",82114816.452977
"60F6NP08",42972970.8963503
"60F8BI0B",27643372.57411
"60FDB30F",18097717.6725272
"60FDBFN0",40862969.3111379
"60FFPF06",39205897.0898603
"60FFPPI3",14586047.676392
"60FPIDP8",7119345.59873375
"60IB8N3P",38600509.9944029
"60II88BB",38859949.688786
"60II8FN0",27784701.3152947
"60IP8PBI",25428396.5832556
"60IPPPBB",43905342.8111751
"60N0PBBF",15784065.0821419
"60NPD3N3",40256309.2929459
"60P60D63",43338191.3722969
"60PB0IB0",16808623.77101
"60PB3I0F",14586047.676392
"60PBIIF3",14628465.9947674
"60PFB8I6",20653512.4300897
"60PII63P",84825340.1548633
"60PP6NPN",17023723.8680371
"60PPFD03",53055500.8428954
"63038P6D",38382167.1368464
"63038PPP",14259588.9533109
"63063IDB",21093586.4237077
"6308NNPP",14586047.676392
"630B0NPD",15283393.0968408
"630BB8PB",27384254.2669564
"630DF083",21276680.2402985
"630F0D3N",20839596.6931222
"630IPB88",14586047.676392
"6338IFBI",22517453.2528333
"633BIBD3",16808635.3502557
